id,Face
4602,[⚆.◉}
4603,(^.^}
4604,|^ᆺX:
4605,(¬.ʘ:
4606,{👁.⊙:
4607,|⚆.⊙}
4608,(¬.⚆|
4609,:◉.⚆}
4610,{¬ᆺ˘}
4611,|ಠ益¬}
4612,꒰⚆.˘}
4613,{^.˘}
4614,[♥ᆺ˘}
4615,✿¬.⚆|
4616,:⊙.˘}
4617,{⚆ᆺ♥}
4618,[⚆ᆺ¬}
4619,[¬.¬}
4620,[👁.⚆✿
4621,(👁.⚆}
4622,(⚆.^}
4623,|ಠ.¬|
4624,|⚆.⊙}
4625,{⚆.X|
4626,{⊙.˘}
4627,[⊙ᴥ♥|
4628,꒰ಥ.¬:
4629,꒰ಥ.♥}
4630,|¬.¬|
4631,{ಥ.ಠ}
4632,{ʘ.X:
4633,(˘.˘}
4634,(ಠ.ಠʔ
4635,:⚆.¬}
4636,(ʘ.X}
4637,{◉.⚆}
4638,|ʘᴥX✿
4639,:⚆.^}
4640,(♥෴^|
4641,[^.¬}
4642,(ಠ.ಠ}
4643,|X.X꒱
4644,(♥ᆺ^|
4645,(¬.⊙}
4646,(ʘo^|
4647,:¬.¬|
4648,(˘.ಠ}
4649,|◉.X|
4650,:◉oಠ}
4651,|ಠ.^}
4652,{ಠo^}
4653,꒰⊙.˘}
4654,꒰⚆.⊙}
4655,{ಠo˘}
4656,✿ಠ.^}
4657,(¬益˘|
4658,[◉.^}
4659,✿¬.⚆}
4660,[ಠ.X}
4661,{¬.⚆|
4662,[⊙.◉:
4663,:ʘ.ಠ꒱
4664,[⊙.˘}
4665,(^.¬:
4666,꒰˘o⚆}
4667,[ಠo˘}
4668,(◉o⊙|
4669,:¬o◉}
4670,(˘.⊙}
4671,|⚆.^:
4672,(ಠo⚆|
4673,[👁.¬}
4674,(⚆.ಠ}
4675,:^o⚆|
4676,{◉.⊙}
4677,(⚆oX}
4678,{^ᆺಠ:
4679,|X.X}
4680,:X益ಠ}
4681,{⚆.¬|
4682,ʕ^.˘✿
4683,:X.ಥ|
4684,:◉.^:
4685,(◉.◉}
4686,[◉.⚆}
4687,(◉o◉|
4688,|X.¬|
4689,{⊙.⚆|
4690,(◕.¬}
4691,[⊙෴◉}
4692,|◕oಠ}
4693,:⊙.˘:
4694,[¬.˘}
4695,✿ʘ.◉:
4696,(X.ʘ}
4697,(˘.˘:
4698,|♥.◉}
4699,(◉.X}
4700,[^.ಠ}
4701,:◉.⚆✿
4702,:◉ᆺಠ|
4703,[⚆.ʘ}
4704,꒰⚆.◉}
4705,[˘.ಠ}
4706,|⊙.^}
4707,|¬o^}
4708,(^o˘|
4709,:¬ʖ◉:
4710,(˘.X}
4711,{¬෴¬|
4712,(^.X}
4713,{^.^}
4714,[⚆.X}
4715,(◉.⊙|
4716,[X.⚆|
4717,{^ʖ˘}
4718,|⚆.¬|
4719,{◕.X}
4720,[◉ᆺ¬}
4721,(♥ᆺ◉|
4722,|⚆.¬}
4723,{ಠo⚆}
4724,(ಥ.¬}
4725,(⊙ᆺX}
4726,|ಠʖಠ}
4727,:♥.ಠʔ
4728,|👁.ಠ}
4729,[⊙益⚆:
4730,(⊙.¬}
4731,[◉.^}
4732,:ಠᆺ◉}
4733,[^.^}
4734,(¬෴ಠ}
4735,(♥ʖ˘|
4736,(⚆.¬꒱
4737,{¬.◕}
4738,[¬෴⚆|
4739,(⚆o¬}
4740,[◕෴👁:
4741,[ಠ.👁꒱
4742,:⊙.˘|
4743,[ಠ.^}
4744,(⚆.⊙}
4745,[ಠ.^}
4746,ʕಠ.^}
4747,(¬.👁}
4748,{˘.˘|
4749,[◉෴⊙}
4750,✿^.◉}
4751,(⊙.⚆}
4752,:Xᆺ^꒱
4753,|⚆.¬꒱
4754,|¬.¬}
4755,(⚆.⊙|
4756,[^.˘:
4757,{ಠᆺಥ}
4758,[^ʖ◉|
4759,|⚆.^|
4760,{ʘ.˘}
4761,(¬.⚆}
4762,{⊙oʘ✿
4763,꒰ʘo¬}
4764,{⊙.^}
4765,:˘o¬}
4766,꒰ʘ.^}
4767,[^.^}
4768,{˘ʖ¬}
4769,(◉.¬}
4770,:◉ᆺ♥}
4771,(^.˘}
4772,(X.ಠ}
4773,[X.ʘ}
4774,|⚆.ಠ}
4775,(◉.◉}
4776,(ʘ෴˘|
4777,{˘.ʘ|
4778,:⚆o¬}
4779,:¬ʖ˘}
4780,[◉.◉}
4781,{◉oX}
4782,{^.^|
4783,[⊙o◉✿
4784,{◉.^}
4785,[⊙.X꒱
4786,{˘෴^}
4787,(◉.⊙:
4788,{⚆.X}
4789,|⊙.^}
4790,{Xʖ⊙|
4791,(¬.¬}
4792,{♥oಠ}
4793,{^ʖ⚆|
4794,(¬.¬꒱
4795,✿¬.⚆}
4796,ʕ⚆.˘}
4797,:◉.👁}
4798,[˘.X|
4799,:˘o^}
4800,|◉෴ಠ}
4801,(˘o⚆|
4802,(ಠ.◉ʔ
4803,[◉.^꒱
4804,{◉o˘}
4805,꒰⚆.X}
4806,(X.^}
4807,(ಠo⚆}
4808,|ಠ.^✿
4809,꒰⚆ʖ^|
4810,|ಥ.⊙}
4811,|ಠ.👁:
4812,{^.¬:
4813,{X.⚆}
4814,|♥.◉}
4815,{ʘ෴^:
4816,{^.¬|
4817,:⊙.˘|
4818,:¬ʖʘ}
4819,|¬.ಠ|
4820,{⚆.ಠ}
4821,|¬o⚆꒱
4822,(◉.⊙}
4823,꒰ಠ.◉ʔ
4824,:⊙.¬:
4825,(¬.^}
4826,{⚆.⚆}
4827,:ಠ.⚆}
4828,(Xʖ¬}
4829,[ಥo^}
4830,|˘.^}
4831,(⚆.¬}
4832,|⚆ᴥ˘꒱
4833,|¬.⚆}
4834,✿¬෴¬:
4835,|^.^✿
4836,(⊙.◉}
4837,(X.ಠ}
4838,|ʘ.˘|
4839,[ಥ.¬}
4840,|^.⚆}
4841,|⊙o˘}
4842,[ಠ.¬|
4843,|ಠᆺಠ|
4844,{ಠo^:
4845,(^o⚆|
4846,[♥.◉|
4847,꒰ʘ.ಠ}
4848,{¬.˘}
4849,{X.⊙}
4850,ʕ¬.⚆}
4851,(◉.ಠ}
4852,{ಠ.◉}
4853,{˘.ಥ✿
4854,(⚆.⊙}
4855,(^.^}
4856,(^.⚆✿
4857,(◉.ʘ꒱
4858,(ಠo⚆}
4859,|⊙ʖ˘}
4860,[¬.^}
4861,(^oʘ✿
4862,:X.♥}
4863,[ಠo⚆}
4864,[⚆.^}
4865,:^.⊙}
4866,✿¬.X}
4867,:XoX}
4868,{◉.^:
4869,[◉.¬}
4870,(⚆.¬:
4871,|¬.˘|
4872,|¬.˘:
4873,{ಠ.¬}
4874,:¬.ಠ✿
4875,(ಠ.♥}
4876,|◉.ಠ꒱
4877,:⊙.◉}
4878,[¬o¬}
4879,|ʘo⚆}
4880,[◉.¬}
4881,(˘.¬}
4882,|⚆.◉:
4883,|ಠo◉:
4884,:ಠ.ಥ|
4885,[ಠo◉:
4886,✿¬෴ಥ✿
4887,:◉.⚆:
4888,|¬ʖ^}
4889,{¬.˘}
4890,[⚆o◉}
4891,꒰¬.¬}
4892,|˘.⚆:
4893,:^.ಠ:
4894,(^oಠ:
4895,[^෴⊙}
4896,[¬.¬|
4897,✿♥.^}
4898,:˘.⚆}
4899,|˘.♥|
4900,:˘o^}
4901,:◉.ʘ|
4902,(^.¬:
4903,:^.⚆|
4904,[◉.⊙}
4905,(ʘo¬✿
4906,{^.X}
4907,(¬෴¬}
4908,[¬.ಥ}
4909,:ಥ.¬}
4910,{⚆ᆺX}
4911,[¬.◉}
4912,꒰◉.˘}
4913,|¬.¬}
4914,[⊙.X꒱
4915,|⚆益◉|
4916,|♥.^}
4917,(˘.^}
4918,(˘.˘}
4919,(^.^:
4920,|◉o^}
4921,:˘.˘:
4922,(^oʘ}
4923,(⚆.¬|
4924,:ಠ.^}
4925,[⚆ᴥ˘}
4926,[¬.⊙}
4927,✿¬ʖ¬}
4928,✿^.◕}
4929,|⚆.⚆}
4930,[👁oʘ}
4931,[⚆.⚆}
4932,|˘o◉}
4933,(⊙.X}
4934,[♥o^}
4935,(¬.¬}
4936,|◉.^}
4937,(⚆.^}
4938,|◉.◉}
4939,[¬ᆺ¬|
4940,(⊙.¬}
4941,꒰♥.⚆}
4942,|˘.⚆}
4943,(ಠ.⊙:
4944,[^.⊙}
4945,(👁.◉}
4946,:˘.¬}
4947,(◉o^}
4948,[ಠ.^}
4949,[Xᆺ⚆|
4950,(◉.¬|
4951,{ಠᆺ¬}
4952,{⊙.˘}
4953,{^.˘✿
4954,(ಠ.¬}
4955,(ಠ.👁}
4956,|◉.⚆|
4957,|◉.◉}
4958,[⊙.ʘ|
4959,(⊙o⊙}
4960,|˘o^}
4961,[♥.♥|
4962,:¬.◉}
4963,:⊙.ʘ}
4964,(ಥ.^|
4965,[⚆.◉:
4966,{^.⚆}
4967,|¬.ಠ|
4968,꒰ಠ.⊙}
4969,꒰◉.^꒱
4970,:¬.◉}
4971,{ಠ.^}
4972,(ʘ.¬✿
4973,:ಠ.^}
4974,:˘.⊙}
4975,(ʘ.^}
4976,|¬o¬|
4977,|⚆.⊙|
4978,[⚆oಠ}
4979,:⚆ᆺ˘ʔ
4980,|⚆.⊙|
4981,[⚆oಠ}
4982,:⚆ᆺ˘ʔ
4983,[⚆o◉|
4984,[X෴˘}
4985,[^.⚆}
4986,:^.⚆}
4987,(Xo♥}
4988,꒰Xo⚆}
4989,:ಠ.¬|
4990,|¬.˘}
4991,(¬.¬}
4992,[¬.^ʔ
4993,{◉.ಠ}
4994,{⊙.⚆}
4995,{X.^}
4996,(♥.^}
4997,|◉.X✿
4998,[^.◉:
4999,|◕෴X:
5000,[¬.^|
5001,(⚆益⚆}
5002,{⊙.˘}
5003,(^oX:
5004,|◉.⊙}
5005,[ಠo¬}
5006,|♥oʘ|
5007,(¬.⊙:
5008,:⊙.ಠ}
5009,|⚆o^:
5010,|˘.¬|
5011,{♥.ಠ✿
5012,|¬ᆺ◉}
5013,|ʘ෴X✿
5014,|¬ᆺ¬}
5015,✿⚆.˘}
5016,|¬ᆺ¬}
5017,[⊙.♥}
5018,|^.^}
5019,[^.ಥ|
5020,[¬.^}
5021,(ಠo◉:
5022,[⊙.♥}
5023,|Xᴥ^}
5024,(⚆oಠ}
5025,{^.ಠ}
5026,|^.^}
5027,|ʘ.¬}
5028,[⊙.⚆}
5029,{¬o⊙}
5030,|◉.ʘ:
5031,✿¬.⊙}
5032,(⊙.◕}
5033,(ʘ.ಠ}
5034,|ಠ.⚆:
5035,:♥.¬}
5036,:^ᆺ♥}
5037,:⚆.ಠ}
5038,|⊙.⊙}
5039,[˘益ಥ}
5040,[ʘ.˘:
5041,[^.¬}
5042,|♥o^:
5043,[ಠ.^}
5044,[⊙.◉}
5045,(X.˘|
5046,(◉ʖ^|
5047,|¬.˘}
5048,[◉.˘}
5049,:⊙.¬}
5050,[¬o^}
5051,:¬o^|
5052,[˘ᆺಠ}
5053,|¬.ʘ}
5054,✿^.◉}
5055,{^.⚆|
5056,:♥.˘|
5057,꒰ಠ.˘}
5058,(◉.⚆:
5059,:^.ಠ|
5060,[◉.⊙|
5061,(ಥᆺಠ}
5062,:¬.ಥ|
5063,[˘.ಠ:
5064,[⚆.^:
5065,|⚆.♥|
5066,|◕.⊙}
5067,{X.¬:
5068,:⊙෴⊙}
5069,{^.ಠ}
5070,|˘.⚆}
5071,[◉.⚆}
5072,{ಠoʘ}
5073,{¬.¬}
5074,:^o^}
5075,(˘o◉ʔ
5076,꒰^ʖ˘}
5077,|X.ʘ꒱
5078,{⚆oಠ}
5079,(◕.◉}
5080,꒰ಠ෴⚆}
5081,[ʘ.X}
5082,{˘.˘}
5083,:¬ʖX|
5084,|¬.¬}
5085,[¬ʖ⚆}
5086,(ಠᆺ⊙}
5087,(¬o¬}
5088,|ಥ.⚆}
5089,(Xᆺ˘|
5090,ʕ^.ಠ꒱
5091,(⚆.¬}
5092,|˘.^}
5093,{⊙o^|
5094,(Xoಠ|
5095,|^ᆺ◉|
5096,꒰ಠ.⊙}
5097,(ಠ.♥}
5098,|ʘ.^|
5099,[^.⊙}
5100,|ʘ.X꒱
5101,(⊙.¬|
5102,(♥.˘}
5103,(^.¬}
5104,|⚆oX}
5105,:^.⊙}
5106,[⚆.◉|
5107,|⚆.X}
5108,(˘.ʘ:
5109,[ಠ.⊙}
5110,[˘.¬|
5111,(⊙.ಠ}
5112,✿¬.⊙|
5113,{◉.ಠ}
5114,|˘o^꒱
5115,(⊙.X꒱
5116,[˘.˘}
5117,|^.⚆}
5118,(◉.⚆}
5119,:ಥ.⚆}
5120,|⊙.⚆|
5121,[◉.ಠ}
5122,(◉o◉}
5123,(⚆.¬}
5124,[⊙o˘|
5125,ʕಠoಠ:
5126,|X.^}
5127,|¬.⊙}
5128,{⚆o⊙|
5129,{˘.⚆}
5130,|◉.ʘ}
5131,|¬.⚆:
5132,|^ᆺ˘|
5133,(˘.^}
5134,:¬.⚆꒱
5135,{¬.⚆}
5136,✿⊙.ಠ}
5137,(◉oಥ꒱
5138,|◉ᆺ⊙}
5139,|⚆.⚆}
5140,|^.⚆|
5141,{⚆.◉}
5142,[¬.X}
5143,|X.˘}
5144,{◉.◉}
5145,(ಠ෴^}
5146,|◉.¬|
5147,(◉.⚆}
5148,|ʘᆺ⚆:
5149,{⚆.ʘ|
5150,[˘.⚆}
5151,[ʘ.^|
5152,[⚆.ಠ}
5153,꒰👁.⚆|
5154,[˘o¬}
5155,(⚆.¬|
5156,(♥o^}
5157,:⚆.◉✿
5158,:˘oಠ|
5159,(ʘoಥ꒱
5160,:⊙.ʘ}
5161,(◉.⚆:
5162,(⊙.^:
5163,{ʘ.⚆:
5164,[^.⊙:
5165,[˘ᆺ⊙}
5166,:ಠ.ʘ}
5167,{¬.⚆|
5168,{⚆.˘}
5169,{¬.◉}
5170,|^o◉}
5171,✿ಥ.˘}
5172,(⚆o¬}
5173,(◉෴⚆|
5174,[˘.⊙ʔ
5175,[¬oಠ:
5176,[⚆ᆺʘ}
5177,ʕ⊙ᆺ^|
5178,(ಥ益X|
5179,[˘.⚆|
5180,(ಠ.ಠ}
5181,[X.¬}
5182,{¬o◉}
5183,(ಠoಠ}
5184,{X.◉}
5185,|◉.◉|
5186,{ಥo¬}
5187,(¬o⚆}
5188,꒰⊙.⚆}
5189,:⚆.⊙}
5190,(^ʖ◉}
5191,{^.ಠ}
5192,|Xo¬}
5193,[⊙෴⚆}
5194,[¬.˘}
5195,|¬.◉}
5196,[˘.¬|
5197,꒰♥.⚆|
5198,(˘.˘}
5199,{¬.ಠ}
5200,|^.¬}
5201,{¬.¬|
5202,꒰Xo˘}
5203,(^.⚆}
5204,(˘.ಠ}
5205,[X.◉|
5206,|⊙.⚆꒱
5207,{⚆.^}
5208,{˘oಥ:
5209,✿^.^:
5210,|⚆o⚆|
5211,:¬.⚆:
5212,{⚆.◉|
5213,[˘෴⚆:
5214,:ʘʖ¬}
5215,꒰◉.⚆}
5216,{◉.˘}
5217,(˘.ಠ|
5218,✿⚆.ಠ}
5219,(⊙oಠ}
5220,|⊙.ʘ}
5221,:^.⊙}
5222,(˘.^}
5223,꒰◉.ಠ|
5224,:¬.X|
5225,[ಥ.ಠ}
5226,꒰¬.ಥ}
5227,|˘.◉}
5228,[ಠ.^}
5229,{X.¬}
5230,{ಥ.X}
5231,(¬oʘ:
5232,{^.ʘ}
5233,:⚆.♥:
5234,[^.^|
5235,|⚆.X}
5236,{ʘ.¬}
5237,[¬o♥|
5238,꒰⊙o◉}
5239,|⚆.ʘ}
5240,(◉.⚆}
5241,✿˘.ʘ}
5242,(˘o^|
5243,{◉.^|
5244,[^.˘|
5245,|^.ಠ}
5246,ʕ⊙ʖ◉:
5247,(◉.♥|
5248,(˘o👁:
5249,{^.⊙:
5250,{👁.¬:
5251,|¬o⚆}
5252,|⚆.👁}
5253,(ಠo◉:
5254,(X.⚆}
5255,[⊙.¬}
5256,{ʘᆺ˘}
5257,:⚆෴¬}
5258,(♥.¬}
5259,(⊙.◉}
5260,(X.^}
5261,:¬.X:
5262,(⚆.ʘ}
5263,|^.ಠ|
5264,{ʘo⚆}
5265,[👁益¬}
5266,[˘.◉✿
5267,:ಠo˘}
5268,:ಠᆺ^}
5269,ʕʘ.⊙:
5270,{⊙.ʘ|
5271,{^.˘}
5272,|^o◉|
5273,(ಠ.˘:
5274,|⊙.¬}
5275,|¬.˘|
5276,(◉෴˘}
5277,{ʘ.ಠ}
5278,(^oಠ}
5279,(˘.⚆:
5280,:⊙.ಥ}
5281,|⚆.⚆|
5282,{ಠ.⊙}
5283,[ʘ.◉|
5284,:◉o^:
5285,(¬o♥|
5286,|˘oಠ}
5287,(◉.¬}
5288,[^.¬}
5289,✿◉oಠ}
5290,ʕ⊙ᆺ⚆}
5291,[⚆.ಠ:
5292,(^oX}
5293,[˘.^}
5294,ʕʘ.ಠ:
5295,[⚆.👁}
5296,|⚆.¬꒱
5297,[Xo¬}
5298,[^o^}
5299,|⊙.ʘ}
5300,[⊙ᆺಠ|
5301,:˘.˘}
5302,{⚆.^|
5303,|ಠ.◉:
5304,꒰˘益¬✿
5305,:◉.◉}
5306,|⚆.¬}
5307,(◉.ಠ|
5308,{⚆.˘}
5309,[˘o¬꒱
5310,✿⚆෴⚆}
5311,|ಥ.˘}
5312,{ʘ.⚆|
5313,|^.⚆}
5314,{Xo^}
5315,|X.X}
5316,[¬oಠ꒱
5317,(¬.⚆}
5318,{⚆益ಠ}
5319,(˘.^}
5320,(👁.⚆}
5321,:⚆o◉}
5322,[⊙.˘}
5323,|^.^}
5324,[^.˘}
5325,{˘.⚆}
5326,[ಠ.^}
5327,[◉.¬}
5328,{◉෴ʘ}
5329,|⚆.⚆}
5330,[^.¬}
5331,(⚆.⚆}
5332,(^.◉:
5333,[⊙o◉|
5334,ʕ◉o¬|
5335,|^.♥|
5336,꒰˘.⊙}
5337,(¬.˘}
5338,ʕಠ.⚆|
5339,|ಠ.X}
5340,|^.¬|
5341,|¬.˘}
5342,[ಠ.♥}
5343,|^.¬|
5344,(^.ಠ}
5345,|˘.⚆}
5346,:◉.^}
5347,|ಠo⚆}
5348,(˘.◉}
5349,|¬.^}
5350,[◉ᆺ⊙|
5351,{⚆.¬|
5352,{⊙෴^}
5353,{👁o⊙}
5354,[⊙.^}
5355,[⊙.^}
5356,{¬o˘}
5357,|X.◉|
5358,(◉.⚆}
5359,:♥o^|
5360,:^.^}
5361,:ʘoಠ}
5362,|˘o⚆}
5363,{⚆ʖ◉:
5364,[ಥo♥}
5365,[ʘ.¬}
5366,{¬.¬:
5367,(X.^|
5368,{ಠ.ಠ}
5369,:⚆.⚆}
5370,{X.ʘ:
5371,:ʘo^꒱
5372,[⊙.^}
5373,(ಠ.˘}
5374,(ʘ.⚆}
5375,[ಠᆺʘ|
5376,|¬.ಠ:
5377,|^.^}
5378,:◉.⚆}
5379,[ಠ.◉|
5380,[XoX|
5381,|X.ʘ}
5382,:˘.◉}
5383,(⚆.⚆}
5384,(⚆o◉}
5385,[◉o˘}
5386,|^.ʘ}
5387,{¬.⚆}
5388,|◉ᆺಠ}
5389,{^.⚆}
5390,[◉o◉}
5391,|ʘᆺ⚆}
5392,(ಠ.⚆|
5393,꒰⚆o◉}
5394,[ಥ.X}
5395,{⚆ʖ^}
5396,[⚆ᆺ⚆}
5397,(ಥ.X|
5398,{◉ᴥ⚆:
5399,:⊙.⊙}
5400,{◉ᴥ⚆}
5401,{ಠ.˘|
5402,(¬ᆺಠ|
5403,:¬ᴥ⚆}
5404,[ಠoಠ|
5405,[⚆oಠ}
5406,[ಠo⚆:
5407,{XoX|
5408,|ಠ.♥}
5409,|⚆ᆺX}
5410,|Xᆺ^|
5411,[˘ᆺ¬}
5412,[◉.ʘ}
5413,✿⚆.⚆}
5414,|^.◉}
5415,|◉.^}
5416,꒰˘.⚆꒱
5417,|⚆.˘}
5418,(¬.X:
5419,(^.⚆}
5420,|¬.ಥ}
5421,[˘.♥|
5422,{^.¬✿
5423,{⚆.◉}
5424,(◉.👁|
5425,ʕ^.X꒱
5426,:ಥ.♥}
5427,:⚆.ಠ}
5428,|^ᴥ⚆}
5429,{⊙o⚆}
5430,:¬.^}
5431,|¬෴^}
5432,꒰◉.˘}
5433,|ʘ.⚆}
5434,✿◉.⚆:
5435,✿˘oಠ|
5436,(¬ᆺ◉}
5437,|◉o˘}
5438,[ಥ.^}
5439,(¬.◉|
5440,|♥.⚆|
5441,(˘o◉}
5442,|⊙෴^}
5443,(^oX}
5444,꒰¬.˘|
5445,[^.ಠ}
5446,[X.⚆}
5447,(ಠ.˘|
5448,|⊙.˘|
5449,(ಠ.˘|
5450,|ಠ.ʘʔ
5451,{ಠ.◉}
5452,|⊙.⊙}
5453,{ʘo⚆|
5454,(◉.◉}
5455,(¬.¬|
5456,:⊙.¬}
5457,:ಠo¬}
5458,|¬.⊙:
5459,|˘෴ಥ}
5460,[⚆o˘}
5461,[⊙.⚆꒱
5462,{ಠ.⚆|
5463,[^.◉}
5464,|Xᆺ^}
5465,✿◉ᆺ⚆:
5466,[^o^|
5467,(¬.ಠ|
5468,:˘oಠ}
5469,(⚆.ಠ}
5470,(˘.◉}
5471,[♥.◉}
5472,[ಠ.¬}
5473,ʕ¬.^:
5474,:˘ᆺ◉}
5475,[◉.⚆:
5476,{ಥo⚆}
5477,:👁.⚆|
5478,{^.◉}
5479,:^.ಠ|
5480,꒰⚆ᆺ◉:
5481,[ಠ.⚆}
5482,|¬.˘}
5483,(˘.⚆}
5484,{Xo⊙}
5485,(^.♥}
5486,[ʘ.⚆|
5487,[X.X꒱
5488,✿ಠᆺ⊙}
5489,(˘.⊙}
5490,{♥oಥ}
5491,(ʘ.♥|
5492,[ಠ.¬}
5493,[¬ᆺ˘|
5494,[⚆.¬:
5495,{⊙.¬}
5496,[ʘ.ʘ}
5497,|⚆.⚆|
5498,(⚆o^}
5499,|^.˘|
5500,(^.ಠ}
5501,:👁.X|
5502,[👁.◉:
5503,|⊙.¬}
5504,{˘.¬}
5505,:ʘ.˘꒱
5506,[^.♥꒱
5507,(⚆.◉}
5508,(X.^|
5509,꒰^o^}
5510,[^益⚆}
5511,(ʘᆺ˘}
5512,|⚆.^|
5513,:ʘ.¬|
5514,꒰¬ʖ^}
5515,(ʘʖಠ|
5516,[ಠ.X}
5517,|ʘ.^}
5518,:ʘoʘ|
5519,:⚆.⚆|
5520,(¬.¬|
5521,|◉o♥}
5522,{ಠ.^:
5523,:◉.⊙}
5524,:◉.⚆|
5525,(¬.ಠ}
5526,(ಠo◉|
5527,|◉.👁}
5528,|ಠ.^|
5529,:◉.X}
5530,[^.◉|
5531,:⚆oಥ}
5532,|◉.˘|
5533,|˘.◉}
5534,:^.˘}
5535,(◉o⚆}
5536,:ಠ.^:
5537,(⊙.^|
5538,[X.⚆}
5539,(^.⊙}
5540,|ʘ෴◉}
5541,:ಠ.˘}
5542,{♥.X|
5543,✿⚆ʖ¬}
5544,꒰ʘ.⚆✿
5545,꒰ಠ.ಠ}
5546,|⚆ᆺ⚆}
5547,{⊙.˘:
5548,{¬.^}
5549,{^oಠ|
5550,:¬.¬}
5551,{^o^|
5552,[^ʖ⊙✿
5553,[⊙oX}
5554,(XʖX}
5555,[˘.ಥ}
5556,(ಠ.˘}
5557,{˘෴˘}
5558,(⚆o◉|
5559,(⊙.◉:
5560,[¬.👁}
5561,|ʘo⚆}
5562,:X.⊙|
5563,|◕.ʘ|
5564,:X.👁|
5565,|⊙oಠ}
5566,[Xo◉|
5567,:¬෴ʘ}
5568,|♥o◉:
5569,{X.˘}
5570,{ಠo˘}
5571,꒰X.ಠ:
5572,꒰◉.˘}
5573,|˘.^|
5574,{^.⚆}
5575,{ಠ.⊙}
5576,|◉.ಥ}
5577,{¬.ಠ|
5578,:♥.ಠ}
5579,{ಥʖ¬}
5580,(˘o^}
5581,[¬.◉|
5582,(⚆.ಠ}
5583,(X.ಠ|
5584,{˘.⚆|
5585,(◉.˘}
5586,:¬.X}
5587,{◉.⊙✿
5588,[^.⚆|
5589,|ಠ.X|
5590,ʕ⊙ᴥ⚆}
5591,|◕.◉}
5592,✿˘ʖ^✿
5593,|^ʖ¬|
5594,|¬.^:
5595,:^.◉}
5596,(˘.◉꒱
5597,✿¬ᴥ^}
5598,{¬o˘}
5599,|♥o¬:
5600,(ಠ.˘}
5601,|♥.X}
5602,(^ᆺ⊙|
5603,|⚆ᆺ⚆}
5604,|⚆.⊙}
5605,[ಠ෴◉:
5606,|ಠo⊙:
5607,:⚆ʖ♥}
5608,[⚆ʖX:
5609,[ʘ෴^꒱
5610,꒰ಠ.⊙|
5611,[ಠᆺ⊙}
5612,|^.◉|
5613,(˘.ಠ}
5614,(X෴⊙}
5615,|˘.^|
5616,[¬.◉꒱
5617,|^.♥}
5618,{^.ಥ|
5619,[¬.X}
5620,✿◉ᆺ˘|
5621,|˘.👁|
5622,|^o¬}
5623,|ಥᆺ⊙}
5624,|⊙.⚆}
5625,|ಥ.^}
5626,[^.^:
5627,|˘o¬}
5628,ʕ˘.^}
5629,|ಠ.^}
5630,꒰˘o˘}
5631,{⚆.^|
5632,{♥o˘|
5633,{♥.¬}
5634,(ʘᆺ˘}
5635,[¬.˘}
5636,{¬.X|
5637,✿◉.◉}
5638,|⚆o˘✿
5639,|◉.ಠ}
5640,|◕.⊙|
5641,[⊙.👁꒱
5642,✿˘.ʘ}
5643,{⚆.^}
5644,|^o¬|
5645,|¬.^}
5646,{˘.¬|
5647,[˘.◉}
5648,[⚆o◉|
5649,(˘.^}
5650,(⚆.ಠ}
5651,(X.⚆}
5652,ʕಠ.ಠ|
5653,[♥.˘}
5654,{¬.ʘ}
5655,{◉o◉|
5656,(˘.◉}
5657,(¬.¬:
5658,(◕.⚆✿
5659,꒰⊙.⊙}
5660,:X.⊙}
5661,꒰◉.◉}
5662,[˘益^}
5663,:¬.˘}
5664,[¬.◉|
5665,|^.˘}
5666,[˘.˘}
5667,[^oಥ✿
5668,[⚆o⊙}
5669,:◉.¬}
5670,[◉.⊙|
5671,|◉.˘}
5672,:👁.^|
5673,(♥.ಠ}
5674,✿¬.X}
5675,[¬o¬}
5676,|ಠo⚆}
5677,:◉.⊙|
5678,(◉.˘}
5679,꒰^.⚆}
5680,(¬.¬}
5681,[⚆.^}
5682,{⚆.◉}
5683,(⚆ʖ^꒱
5684,|¬.˘|
5685,:¬o♥|
5686,꒰◉.◉✿
5687,ʕ⚆.ಠ|
5688,:¬o¬꒱
5689,(♥.◉}
5690,{ʘ.^}
5691,(◉ʖX:
5692,(⚆.¬}
5693,{ʘ.˘|
5694,(˘.^}
5695,|¬ᆺ⊙:
5696,|ಠ.^}
5697,|ಠ.♥}
5698,꒰X.¬}
5699,(♥.ʘ:
5700,:⊙.⊙}
5701,:⚆.◉|
5702,|Xo¬}
5703,{˘.⚆}
5704,[⊙.◉:
5705,(⚆o¬}
5706,:◉.˘}
5707,✿◉.♥}
5708,[⚆.⊙}
5709,{˘ᆺಠ|
5710,|⚆෴⚆}
5711,|ʘ.˘}
5712,:˘.⊙꒱
5713,|⚆.⊙:
5714,|👁.˘꒱
5715,:^෴^}
5716,(⚆.⚆}
5717,|ಠᆺ^}
5718,:ಠ.˘꒱
5719,{⚆.⚆|
5720,(ಥ.⊙|
5721,[˘.ʘ}
5722,(♥ᆺ⚆ʔ
5723,|˘.⊙|
5724,{⊙.¬:
5725,{♥.👁}
5726,[˘.⚆|
5727,:¬.ಠ:
5728,|^.^✿
5729,ʕXʖ¬✿
5730,꒰¬.◉}
5731,[◉.¬}
5732,[ಠ.ಠ}
5733,|⊙.⊙}
5734,(¬.◉}
5735,꒰X෴¬|
5736,꒰Xᆺ¬}
